id,layer,path,surface,current_state,final_decision,gate,evidence
CVRS-INV-00682,RuntimePlan nested typed site,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeSourceExpressionField::EndYieldNode,mandatory exact enum absent in current production,tag 0x06; payload op:u32_le; actual owner bounds checked,P5/P6,current owner mapping + RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00683,RuntimePlan nested typed site,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeSourceExpressionField::EvaluatedEffectArgument,mandatory exact enum absent in current production,tag 0x07; payload argument:u32_le; actual owner bounds checked,P5/P6,current owner mapping + RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00684,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::LetElseElse,conceptual descent had no exact byte tag,tag 0x00; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00685,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::IfThen,conceptual descent had no exact byte tag,tag 0x01; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00686,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::IfElse,conceptual descent had no exact byte tag,tag 0x02; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00687,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::IfLetThen,conceptual descent had no exact byte tag,tag 0x03; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00688,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::IfLetElse,conceptual descent had no exact byte tag,tag 0x04; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00689,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::MatchArm,conceptual descent had no exact byte tag,tag 0x05; payload arm:u32_le || op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00690,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::LoopBody,conceptual descent had no exact byte tag,tag 0x06; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00691,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::LetLoopBody,conceptual descent had no exact byte tag,tag 0x07; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00692,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::LoopNextBody,conceptual descent had no exact byte tag,tag 0x08; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00693,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::WhileBody,conceptual descent had no exact byte tag,tag 0x09; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00694,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::WhileNextBody,conceptual descent had no exact byte tag,tag 0x0a; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00695,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::WhileLetBody,conceptual descent had no exact byte tag,tag 0x0b; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00696,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::WhileLetNextBody,conceptual descent had no exact byte tag,tag 0x0c; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00697,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::ForBody,conceptual descent had no exact byte tag,tag 0x0d; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00698,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::ForNextBody,conceptual descent had no exact byte tag,tag 0x0e; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00699,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::ThreadBody,conceptual descent had no exact byte tag,tag 0x0f; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00700,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::ScopeBody,conceptual descent had no exact byte tag,tag 0x10; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00701,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpStep::LetScopeBody,conceptual descent had no exact byte tag,tag 0x11; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00702,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeStreamOpStep::ForNextBody,conceptual descent had no exact byte tag,tag 0x00; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00703,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeStreamOpStep::IfThen,conceptual descent had no exact byte tag,tag 0x01; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00704,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeStreamOpStep::IfElse,conceptual descent had no exact byte tag,tag 0x02; payload op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00705,RuntimePlan coordinate descent,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeStreamOpStep::MatchArm,conceptual descent had no exact byte tag,tag 0x03; payload arm:u32_le || op:u32_le,P5/P6,current FlowOp/stream owner mapping
CVRS-INV-00706,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::BindExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00707,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::DiscardExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00708,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::LiteralExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00709,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::EntityExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x03; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00710,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::TupleExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x04; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00711,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::RecordExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x05; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00712,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::SequenceExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x06; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00713,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::VariantExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x07; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00714,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPatternTypedSlot::WholeExpected,current table has indirect IDs but no exact typed coordinate enum,tag 0x08; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00715,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSignatureTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00716,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSignatureTypedSlot::Result,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00717,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTaskPlanTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00718,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTaskPlanTypedSlot::Result,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00719,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTaskPlanTypedSlot::AwaitManyItem,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00720,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcEffectPlanTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00721,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcEffectPlanTypedSlot::Result,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00722,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcEffectPlanTypedSlot::StaticArgument,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload argument:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00723,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::OptionValue,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload option:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00724,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::BindingsParameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00725,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::BindingsResult,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00726,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::OutParameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x03; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00727,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::OutResult,current table has indirect IDs but no exact typed coordinate enum,tag 0x04; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00728,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::CancelHandlerParameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x05; payload handler:u32_le || parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00729,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcLineTaskGroupTypedSlot::CancelHandlerResult,current table has indirect IDs but no exact typed coordinate enum,tag 0x06; payload handler:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00730,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcStreamPlanTypedSlot::Item,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00731,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcStreamPlanTypedSlot::Error,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00732,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcStreamPlanTypedSlot::TransformParameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00733,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcStreamPlanTypedSlot::TransformResult,current table has indirect IDs but no exact typed coordinate enum,tag 0x03; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00734,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::Item,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00735,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::Error,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00736,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::OpenParameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00737,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::OpenResult,current table has indirect IDs but no exact typed coordinate enum,tag 0x03; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00738,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::HandlerPattern,current table has indirect IDs but no exact typed coordinate enum,tag 0x04; payload handler:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00739,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::HandlerParameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x05; payload handler:u32_le || parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00740,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcSourcePlanTypedSlot::HandlerResult,current table has indirect IDs but no exact typed coordinate enum,tag 0x06; payload handler:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00741,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPureHelperTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00742,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcPureHelperTypedSlot::Result,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00743,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTraitMethodTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00744,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTraitMethodTypedSlot::Result,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00745,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTraitMethodTypedSlot::ReceiverState,current table has indirect IDs but no exact typed coordinate enum,tag 0x02; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00746,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcFlowExecutableTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00747,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcEntryTypedSlot::Parameter,current table has indirect IDs but no exact typed coordinate enum,tag 0x00; payload parameter:u32_le; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00748,AWBC nested typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcEntryTypedSlot::Result,current table has indirect IDs but no exact typed coordinate enum,tag 0x01; payload none; actual table owner resolves type,P8/P9,current schema.rs + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00749,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::RuntimeType,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x00; payload ty:u32_le,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00750,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::Constant,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x01; payload constant:u32_le,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00751,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::Pattern,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x02; payload pattern:u32_le || pattern_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00752,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::Signature,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x03; payload signature:u32_le || signature_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00753,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::FunctionFrame,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x04; payload function:u32_le || register:u32_le,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00754,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::Instruction,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x05; payload function:u32_le || instruction:u32_le || opcode:u8 || field_tag:u8 || optional field index:u32_le,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00755,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::Terminator,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x06; payload function:u32_le || block:u32_le || opcode:u8 || field_tag:u8 || optional field index:u32_le,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00756,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::TaskPlan,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x07; payload task:u32_le || task_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00757,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::AudioCommand,retry tag table contained mismatched Frame/Function alternatives,"exact final tag 0x08; payload effect:u32_le || command_tag:u8 || field_tag:u8; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00758,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::EffectPlan,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x09; payload effect:u32_le || effect_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00759,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::LineTaskGroup,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x0a; payload group:u32_le || line_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00760,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::StreamPlan,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x0b; payload stream:u32_le || stream_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00761,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::SourcePlan,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x0c; payload source:u32_le || source_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00762,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::PureHelper,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x0d; payload helper:u32_le || pure_helper_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00763,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::TraitMethod,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x0e; payload method:u32_le || trait_method_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00764,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::FlowExecutable,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x0f; payload flow:u32_le || flow_executable_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00765,AWBC top-level typed site,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::Entry,retry tag table contained mismatched Frame/Function alternatives,exact final tag 0x10; payload entry:u32_le || entry_slot,P8/P9,final AwbcTypedSite declaration
CVRS-INV-00766,AWBC site deletion,design retry only,AwbcTypedSite::Frame / ::Function,mismatched conceptual top-level tags in retry sidecar,do not implement; Frame/Function remain indirect invariants and FunctionFrame is the sole direct register coordinate,P8,AWBC_SITE_CANONICAL_TAGS.csv + SITE_ROW_CLASSIFICATION.md
CVRS-INV-00767,AWBC deliberate exclusion,crates/arcweft-core/src/awbc/schema.rs,MakeFunction/ApplyFunction typed slot alternatives,current VM values are operational Function values without RuntimeCheckedType::Function,no AwbcInstructionTypedSlot variants or canonical tags; verifier checks frame/capture/signature invariants and rejects root-correlated origins,P8/P9,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00768,AWBC deliberate exclusion,crates/arcweft-core/src/awbc/schema.rs,GotoDynamic typed slot alternatives,current target register does not retain an exact callable signature,no AwbcTerminatorTypedSlot variants or canonical tags; dynamic call remains structural and cannot publish a typed root,P8/P9,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00769,RuntimePlan deliberate exclusion,crates/arcweft-core/src/plan.rs,RuntimeFlowExpressionField::RegisterCleanupEffectArgument,"current RegisterCleanup owns static/text LineEffectRequest, not RuntimeExpr",no enum variant or canonical tag; row remains explicit deliberate exclusion until owner itself becomes typed,P5/P6,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00770,core AWBC product execution,crates/arcweft-core/src/awbc/product_step.rs,AwbcProductStepExecutor.program,stores raw AwbcProgram,store AdmittedAwbcProduct; no raw program accessor or generation erasure,P9/P10,WEB_INSPECTION_EVIDENCE.csv + ADMISSION_AND_PAIR_API.md
CVRS-INV-00771,core AWBC product execution,crates/arcweft-core/src/awbc/product_step.rs,AwbcProductStepExecutor::for_entry/for_function,accept raw AwbcProgram and call only verify,accept AdmittedAwbcProduct by value; no verify-only operational publication,P9/P10,WEB_INSPECTION_EVIDENCE.csv + ADMISSION_AND_PAIR_API.md
CVRS-INV-00772,core AWBC product execution,crates/arcweft-core/src/awbc/product_step.rs,replace_program_preserving_state,accepts raw AwbcProgram,delete; replace_product_preserving_state accepts fully admitted same-parent candidate and commits transactionally,P9/P10,WEB_INSPECTION_EVIDENCE.csv + ADMISSION_AND_PAIR_API.md
ELIGA-INV-00001,raw construction,crates/arcweft-core/src/plan/typed_sites.rs,RuntimePlanTypeId / RuntimePlanTypeDeclaration / RuntimeTypedExpr / RuntimeTypedPattern,parent design used core-private constructors inaccessible to runtime-plan,"public checked constructors, private fields, manual v1 Deserialize; RuntimePlanTypeId only from builder",P01/P02,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00002,raw construction,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeFlowOpCoordinate / RuntimeStreamOpCoordinate / RuntimeSourceOpCoordinate,parent fields private without an exact external construction route,public checked coordinate constructors and read-only accessors; 64-step bound; actual owner bounds checked by builder/admission,P01/P02,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00003,raw construction,crates/arcweft-core/src/plan/construction.rs,RuntimePlanBuilder,current RuntimePlan has public fields/Default/derived Deserialize,public staging builder with exact push methods and consuming finish; custom decode uses same path,P01/P03,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00004,raw construction,crates/arcweft-core/src/plan.rs,RuntimePlan fields and Default,public raw aggregate can be freely assembled/mutated,private fields/read-only accessors; delete Default and derived Deserialize in same phase lowerer migrates,P03,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00005,raw construction,crates/arcweft-runtime-plan/src/final_expr.rs,external final expression lowerer,constructs current core expressions directly; cannot call hypothetical pub(crate) typed wrappers,call public RuntimeTypedExpr::try_new and RuntimePlanBuilder; emit complete root [0] facts,P02/P03,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00006,raw construction,crates/arcweft-runtime-plan/src/final_pattern.rs,external final pattern lowerer,constructs current pattern DTOs,call public RuntimeTypedPattern::try_new and builder; exact node/binding sets,P02/P03,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00007,raw construction,crates/arcweft-runtime-plan/src/final_flow.rs,FlowOp/entry/helper/trait typed owners,current tables do not carry all final typed IDs,populate exact RuntimePlanTypeId/typed wrappers before RuntimePlanBuilder::finish,P03,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
